ID,Name,Variable,Method,Class,Package,File,File Name
AP1,ExcessiveInterLanguageCommunicationDetectio,,get_decl_kind,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP2,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_uleq,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP3,ExcessiveInterLanguageCommunicationDetectio,,msat_is_rational_type,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP4,ExcessiveInterLanguageCommunicationDetectio,,goal_inc_ref,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP5,ExcessiveInterLanguageCommunicationDetectio,,func_interp_get_num_entries,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP6,ExcessiveInterLanguageCommunicationDetectio,,solver_get_unsat_core,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP7,ExcessiveInterLanguageCommunicationDetectio,,tactic_apply,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP8,ExcessiveInterLanguageCommunicationDetectio,,msat_get_bv_type_size,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP9,ExcessiveInterLanguageCommunicationDetectio,,get_quantifier_bound_sort,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP10,ExcessiveInterLanguageCommunicationDetectio,,is_quantifier_forall,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP11,ExcessiveInterLanguageCommunicationDetectio,,mk_tactic,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP12,ExcessiveInterLanguageCommunicationDetectio,,solver_push,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP13,ExcessiveInterLanguageCommunicationDetectio,,get_sort,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP14,ExcessiveInterLanguageCommunicationDetectio,,mk_bvslt,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP15,ExcessiveInterLanguageCommunicationDetectio,,solver_assert,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP16,ExcessiveInterLanguageCommunicationDetectio,,get_error_code,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP17,ExcessiveInterLanguageCommunicationDetectio,,msat_destroy_model,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP18,ExcessiveInterLanguageCommunicationDetectio,,solver_get_proof,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP19,ExcessiveInterLanguageCommunicationDetectio,,mk_solver,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP20,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_neg,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP21,ExcessiveInterLanguageCommunicationDetectio,,model_get_func_interp,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP22,ExcessiveInterLanguageCommunicationDetectio,,optimize_push,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP23,ExcessiveInterLanguageCommunicationDetectio,,func_entry_get_num_args,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP24,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_srem,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP25,ExcessiveInterLanguageCommunicationDetectio,,mk_goal,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP26,ExcessiveInterLanguageCommunicationDetectio,,mk_bvnot,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
AP27,ExcessiveInterLanguageCommunicationDetectio,,msat_make_bv_minus,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP28,ExcessiveInterLanguageCommunicationDetectio,,msat_term_is_equal,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP29,ExcessiveInterLanguageCommunicationDetectio,,msat_get_fp_type_exp_width,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP30,ExcessiveInterLanguageCommunicationDetectio,,msat_make_int_modular_congruence,Mathsat5NativeApi,org.sosy_lab.solver.mathsat5,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/mathsat5/Mathsat5NativeApi.java
AP31,ExcessiveInterLanguageCommunicationDetectio,,model_get_const_decl,Z3NativeApi,org.sosy_lab.solver.z3,/home/shahrukh/smellDetection/Detection/cloned_abidi/Remaining Abidi Projects/java-smt-0.5/src/org/sosy_lab/solver/z3/Z3NativeApi.java
